,fsq_id,categories,distance,location,name,municipio
55,662a2c5bfffe446298d57fd2,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",1695,"{'address': 'Calle Goya, 8', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Calle Goya, 8, 28001 Madrid Madrid', 'locality': 'Madrid', 'postcode': '28001', 'region': 'Madrid'}",Hermanos Revilla,madrid
56,9f1865bfe39d4fad15f9435a,"[{'id': 17114, 'name': 'Shopping Mall', 'short_name': 'Mall', 'plural_name': 'Shopping Malls', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/mall_', 'suffix': '.png'}}]",1776,"{'address': 'Pº de la Florida, s/n', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Pº de la Florida, s/n, 28008 Madrid Madrid', 'locality': 'Madrid', 'postcode': '28008', 'region': 'Madrid'}",Quiosco Principe Pio,madrid
57,4b8818d5f964a5208cdf31e3,"[{'id': 13002, 'name': 'Bakery', 'short_name': 'Bakery', 'plural_name': 'Bakeries', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'short_name': 'Pastry', 'plural_name': 'Pastry Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",96,"{'address': 'Calle Mayor, 2', 'address_extended': 'Pl. de la Puerta del Sol', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Pl. de la Puerta del Sol', 'formatted_address': 'Calle Mayor, 2 (Pl. de la Puerta del Sol), 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",La Mallorquina,madrid
58,5478dde0498eab68d4d6423f,"[{'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",111,"{'address': 'Calle de Cádiz, 4', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle de Cádiz, 4, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",Rosi la Loca,madrid
59,4bf6fcac5efe2d7fa8266834,"[{'id': 13031, 'name': 'Burger Joint', 'short_name': 'Burgers', 'plural_name': 'Burger Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",119,"{'address': 'Calle Esparteros, 1', 'address_extended': 'Esquina Calle Mayor', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Esparteros, 1, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",McDonald's,madrid
60,5037d42de4b05af8cbfb9ed0,"[{'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",127,"{'address': 'Calle de la Montera, 10', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle de la Montera, 10, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",C & Tapas,madrid
61,5342b72f498e3fa654a0c98c,"[{'id': 13345, 'name': 'Spanish Restaurant', 'short_name': 'Spanish', 'plural_name': 'Spanish Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/spanish_', 'suffix': '.png'}}]",161,"{'address': 'Calle de la Victoria, 4', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle de la Victoria, 4, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",La Carmela,madrid
62,4b6b27c6f964a5204ff62be3,"[{'id': 13070, 'name': 'Argentinian Restaurant', 'short_name': 'Argentinian', 'plural_name': 'Argentinian Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",168,"{'address': 'Calle Tetuán, 34', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Calle Tetuán, 34, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",El Gaucho,madrid
63,4c09679d7e3fc928edeaf182,"[{'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",181,"{'address': 'Calle Mayor, 7', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Calle Mayor, 7, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Museo del Jamón,madrid
64,4adcda34f964a520383b21e3,"[{'id': 13039, 'name': 'Deli', 'short_name': 'Deli', 'plural_name': 'Delis', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13345, 'name': 'Spanish Restaurant', 'short_name': 'Spanish', 'plural_name': 'Spanish Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/spanish_', 'suffix': '.png'}}]",183,"{'address': 'Carrera de San Jerónimo, 8', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Carrera de San Jerónimo, 8, 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Lhardy,madrid
65,5603f5c6498efc1d2f304241,"[{'id': 13027, 'name': 'Bistro', 'short_name': 'Bistro', 'plural_name': 'Bistros', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",201,"{'address': 'Calle del Carmen, 17', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle del Carmen, 17, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Cafe Carmen 17,madrid
66,4bc1de4bb492d13ad487a660,"[{'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",202,"{'address': 'Montera, 22', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Montera, 22, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Ciudad de Tui,madrid
67,62701d4c260adc31764e5fd5,"[{'id': 13322, 'name': 'Peruvian Restaurant', 'short_name': 'Peruvian', 'plural_name': 'Peruvian Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/peruvian_', 'suffix': '.png'}}]",229,"{'address': 'Plaza de Celenque, 2', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Plaza de Celenque, 2, Madrid Comunidad de Madrid', 'locality': 'Madrid', 'region': 'Comunidad de Madrid'}",Oroya,madrid
68,62339f0021287d6fb5191149,"[{'id': 13303, 'name': 'Mexican Restaurant', 'short_name': 'Mexican', 'plural_name': 'Mexican Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",251,"{'address': 'Plaza de Celenque, 2', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Plaza de Celenque, 2, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Jeronimo,madrid
69,4adcda35f964a5207d3b21e3,"[{'id': 13034, 'name': 'Café', 'short_name': 'Café', 'plural_name': 'Cafés', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'short_name': 'Deli', 'plural_name': 'Delis', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",280,"{'address': 'Pasadizo de San Ginés, 5', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'C. Arenal', 'formatted_address': 'Pasadizo de San Ginés, 5 (C. Arenal), 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Chocolatería San Ginés,madrid
70,514d73fae4b0f2f188ab8d1c,"[{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",294,"{'address': 'Calle San Martín, 2', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle San Martín, 2, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Chocolatería - Churreria - los Artesanos 1902,madrid
71,4bad1658f964a520472c3be3,"[{'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",297,"{'address': 'Calle Príncipe, 11', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Calle Príncipe, 11, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",Prada a Tope,madrid
72,51d5c142498eb4644f053d0b,"[{'id': 13034, 'name': 'Café', 'short_name': 'Café', 'plural_name': 'Cafés', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",316,"{'address': 'Calle Atocha, 20', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Atocha, 20, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",La Rollerie,madrid
73,58e25c5744587f5a0851ffac,"[{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13040, 'name': 'Dessert Shop', 'short_name': 'Desserts', 'plural_name': 'Dessert Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",343,"{'address': 'Carrera San Jerónimo, 26', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Carrera San Jerónimo, 26, 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",La Rollerie,madrid
74,4c9cdc768afca093b936f115,"[{'id': 13006, 'name': 'Beer Bar', 'short_name': 'Beer Bar', 'plural_name': 'Beer Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",345,"{'address': 'Calle Botoneras, 6', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Botoneras, 6, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",La Campana,madrid
75,539ec60f498e2365d2b59892,"[{'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",362,"{'address': 'Calle Montera, 47', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Montera, 47, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Tapa Tapa Montera,madrid
76,4b5f5c11f964a520f9b529e3,"[{'id': 13031, 'name': 'Burger Joint', 'short_name': 'Burgers', 'plural_name': 'Burger Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",364,"{'address': 'Calle Montera, 47', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Calle Montera, 47, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",McDonald's,madrid
77,57756e14498e605edcad54fc,"[{'id': 13009, 'name': 'Cocktail Bar', 'short_name': 'Cocktail', 'plural_name': 'Cocktail Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'short_name': 'Gastropub', 'plural_name': 'Gastropubs', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",399,"{'address': 'Calle Echegaray, 21', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Echegaray, 21, 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Salmon Guru,madrid
78,4b7eaa51f964a52008f82fe3,"[{'id': 13070, 'name': 'Argentinian Restaurant', 'short_name': 'Argentinian', 'plural_name': 'Argentinian Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",402,"{'address': 'Ventura de la Vega, 10', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'C. Carrera de San Jerónimo', 'formatted_address': 'Ventura de la Vega, 10 (C. Carrera de San Jerónimo), 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",La Cabaña Argentina,madrid
79,5ae9db515455b2002c7dde7e,"[{'id': 13013, 'name': 'Hotel Bar', 'short_name': 'Hotel Bar', 'plural_name': 'Hotel Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",406,"{'address': 'Calle Gran Vía, 21', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Gran Vía, 21, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Picalagartos Sky Bar,madrid
80,5bab7323cbcdee0039cdeac4,"[{'id': 13031, 'name': 'Burger Joint', 'short_name': 'Burgers', 'plural_name': 'Burger Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",419,"{'address': 'Calle de Toledo, 19', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle de Toledo, 19, 28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Five Guys Plaza Mayor,madrid
81,4b7eaafdf964a52027f82fe3,"[{'id': 13302, 'name': 'Mediterranean Restaurant', 'short_name': 'Mediterranean', 'plural_name': 'Mediterranean Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}, {'id': 13338, 'name': 'Seafood Restaurant', 'short_name': 'Seafood', 'plural_name': 'Seafood Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}, {'id': 13346, 'name': 'Paella Restaurant', 'short_name': 'Paella', 'plural_name': 'Paella Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/paella_', 'suffix': '.png'}}]",420,"{'address': 'Calle Ventura de la Vega, 13', 'address_extended': 'Carrera de San Jerónimo', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Carrera de San Jerónimo', 'formatted_address': 'Calle Ventura de la Vega, 13 (Carrera de San Jerónimo), 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Arrocería Marina Ventura,madrid
82,4b4e34f5f964a52042e526e3,"[{'id': 13347, 'name': 'Tapas Restaurant', 'short_name': 'Tapas', 'plural_name': 'Tapas Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",429,"{'address': 'Cava de San Miguel, 17', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'Calle de Toledo', 'formatted_address': 'Cava de San Miguel, 17 (Calle de Toledo), 28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Mesón del Champiñón,madrid
83,52b44116498e7400d783cb9d,"[{'id': 10008, 'name': 'Casino', 'short_name': 'Casino', 'plural_name': 'Casinos', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/casino_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'short_name': 'Bar', 'plural_name': 'Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",447,"{'address': 'Gran Vía, 24', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Gran Vía, 24, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Casino Gran Via,madrid
84,588792e754073d35fb6f160f,"[{'id': 13031, 'name': 'Burger Joint', 'short_name': 'Burgers', 'plural_name': 'Burger Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'short_name': 'American', 'plural_name': 'American Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",448,"{'address': 'Calle Gran Via, 44', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': 'C. Miguel Moya', 'formatted_address': 'Calle Gran Via, 44 (C. Miguel Moya), 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Five Guys,madrid
85,5499e15a498e9fa6ce68aee7,"[{'id': 13012, 'name': 'Hookah Bar', 'short_name': 'Hookah Bar', 'plural_name': 'Hookah Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/hookahbar_', 'suffix': '.png'}}, {'id': 13036, 'name': 'Tea Room', 'short_name': 'Tea Room', 'plural_name': 'Tea Rooms', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",454,"{'address': 'Infante, 4', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Infante, 4, 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Darkom,madrid
86,4b4e3e50f964a52097e626e3,"[{'id': 13345, 'name': 'Spanish Restaurant', 'short_name': 'Spanish', 'plural_name': 'Spanish Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/spanish_', 'suffix': '.png'}}]",474,"{'address': 'Calle Cuchilleros, 17', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Cuchilleros, 17, 28005 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28005', 'region': 'Comunidad de Madrid'}",Restaurante Botín,madrid
87,4adcda3af964a520263d21e3,"[{'id': 13345, 'name': 'Spanish Restaurant', 'short_name': 'Spanish', 'plural_name': 'Spanish Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/spanish_', 'suffix': '.png'}}]",477,"{'address': 'Preciados, 44', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Preciados, 44, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",El Asador de Aranda,madrid
88,62c6c87fc5d05063683726d8,"[{'id': 13302, 'name': 'Mediterranean Restaurant', 'short_name': 'Mediterranean', 'plural_name': 'Mediterranean Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}]",493,"{'address': 'Calle Gran Vía, 7', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Gran Vía, 7, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Honest Greens Gran Via 7,madrid
89,5dbc36bcd358eb0007abb621,"[{'id': 13303, 'name': 'Mexican Restaurant', 'short_name': 'Mexican', 'plural_name': 'Mexican Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",493,"{'address': 'Calle del León, 5', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle del León, 5, 28014 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28014', 'region': 'Comunidad de Madrid'}",Mexcalista,madrid
90,598b7d07ff190235c724d14d,"[{'id': 13383, 'name': 'Steakhouse', 'short_name': 'Steakhouse', 'plural_name': 'Steakhouses', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",494,"{'address': 'Calle Gran Vía, 55', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '16', 'formatted_address': 'Calle Gran Vía, 55 (16), 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",Steakburger,madrid
91,5289cbc111d2b04c75f0824f,"[{'id': 13003, 'name': 'Bar', 'short_name': 'Bar', 'plural_name': 'Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13027, 'name': 'Bistro', 'short_name': 'Bistro', 'plural_name': 'Bistros', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'short_name': 'Mediterranean', 'plural_name': 'Mediterranean Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}]",555,"{'address': 'Calle Duque de Alba, 4', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'cross_street': '', 'formatted_address': 'Calle Duque de Alba, 4, 28012 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28012', 'region': 'Comunidad de Madrid'}",El Imparcial,madrid
92,4b62df67f964a520a9562ae3,"[{'id': 13055, 'name': 'Fried Chicken Joint', 'short_name': 'Fried Chicken', 'plural_name': 'Fried Chicken Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",570,"{'address': 'Gran Vía, 52', 'admin_region': 'Comunidad de Madrid', 'country': 'ES', 'formatted_address': 'Gran Vía, 52, 28013 Madrid Comunidad de Madrid', 'locality': 'Madrid', 'postcode': '28013', 'region': 'Comunidad de Madrid'}",KFC,madrid
